corp_name,stock_code,rcept_dt,report_nm,rcept_no,per_share_common,yield_common,total_amount,record_date,payment_date,meeting_held,meeting_date,board_decision_date,days_to_payment,days_to_payment_missing
솔브레인홀딩스,36830,1970-01-01 00:00:00.020200207,현금ㆍ현물배당결정,20200207900447,850.0,1.03,14341215300.0,2019-12-31,,주주총회,2020-03-24,2020-02-07,-1.0,1
솔브레인홀딩스,36830,1970-01-01 00:00:00.020180212,현금ㆍ현물배당결정,20180212900327,700.0,1.0,11877218500.0,2017-12-31,,주주총회,2018-03-28,2018-02-12,-1.0,1
솔브레인홀딩스,36830,1970-01-01 00:00:00.020170209,현금ㆍ현물배당결정,20170209901042,610.0,1.1,9840730450.0,2016-12-31,,주주총회,-,2017-02-09,-1.0,1
솔브레인홀딩스,36830,1970-01-01 00:00:00.020170217,[기재정정]현금ㆍ현물배당결정,20170217900406,610.0,1.1,9840730450.0,2016-12-31,,주주총회,2017-03-24,2017-02-09,-1.0,1
솔브레인홀딩스,36830,1970-01-01 00:00:00.020140513,[기재정정]현금ㆍ현물배당결정,20140513900074,450.0,1.16,7217023050.0,2013-12-31,2014-04-16,주주총회,2014-03-28,2014-03-12,16175.0,0
솔브레인홀딩스,36830,1970-01-01 00:00:00.020160211,현금ㆍ현물배당결정,20160211900341,500.0,1.24,8066172500.0,2015-12-31,,주주총회,2016-03-25,2016-02-11,-1.0,1
솔브레인홀딩스,36830,1970-01-01 00:00:00.020150212,현금ㆍ현물배당결정,20150212900365,450.0,1.38,7277615100.0,2014-12-31,,주주총회,2015-03-27,2015-02-12,-1.0,1
솔브레인홀딩스,36830,1970-01-01 00:00:00.020140312,현금ㆍ현물배당결정,20140312900681,450.0,1.16,7217023050.0,2014-12-31,2014-04-16,주주총회,2014-03-28,2014-03-12,16175.0,0
솔브레인홀딩스,36830,1970-01-01 00:00:00.020130313,현금ㆍ현물배당결정,20130313900558,375.0,0.84,6014185875.0,2012-12-31,,주주총회,2013-03-29,2013-03-13,-1.0,1
링크드,193250,1970-01-01 00:00:00.020160223,현금ㆍ현물배당결정,20160223900257,50.0,0.4,134685250.0,2015-12-31,,주주총회,2016-03-25,2016-02-23,-1.0,1
현대건설,720,1970-01-01 00:00:00.020250219,현금ㆍ현물배당결정              ,20250219800434,600.0,1.7,67499009450.0,2025-03-25,,개최,2025-03-20,2025-02-19,-1.0,1
현대건설,720,1970-01-01 00:00:00.020240221,현금ㆍ현물배당결정              ,20240221800121,600.0,1.8,67499009450.0,2024-03-26,,개최,2024-03-21,2024-02-21,-1.0,1
현대건설,720,1970-01-01 00:00:00.020220222,현금ㆍ현물배당결정,20220222800311,600.0,1.3,67499009450.0,2021-12-31,,개최,2022-03-24,2022-02-22,-1.0,1
현대건설,720,1970-01-01 00:00:00.020230217,현금ㆍ현물배당결정,20230217800211,600.0,1.7,67499009450.0,2022-12-31,,개최,2023-03-23,2023-02-17,-1.0,1
현대건설,720,1970-01-01 00:00:00.020210224,현금ㆍ현물배당결정,20210224800144,600.0,1.6,66877715400.0,2020-12-31,,개최,2021-03-25,2021-02-24,-1.0,1
현대건설,720,1970-01-01 00:00:00.020200219,현금ㆍ현물배당결정,20200219800134,600.0,1.4,66877715400.0,2019-12-31,,개최,2020-03-19,2020-02-19,-1.0,1
현대건설,720,1970-01-01 00:00:00.020190220,현금ㆍ현물배당결정,20190220800592,500.0,0.9,55732253300.0,2018-12-31,,개최,2019-03-15,2019-02-20,-1.0,1
현대건설,720,1970-01-01 00:00:00.020170222,현금ㆍ현물배당결정,20170222800350,500.0,1.2,55732253300.0,2016-12-31,,개최,2017-03-17,2017-02-22,-1.0,1
현대건설,720,1970-01-01 00:00:00.020180313,현금ㆍ현물배당결정,20180313800239,500.0,1.4,55732253300.0,2017-12-31,,개최,2018-03-29,2018-03-13,-1.0,1
현대건설,720,1970-01-01 00:00:00.020160223,현금ㆍ현물배당결정,20160223800176,500.0,1.7,55732253300.0,2015-12-31,,개최,2016-03-11,2016-02-23,-1.0,1
현대건설,720,1970-01-01 00:00:00.020150224,현금ㆍ현물배당결정,20150224800266,500.0,1.2,55732253300.0,2014-12-31,,개최,2015-03-13,2015-02-24,-1.0,1
현대건설,720,1970-01-01 00:00:00.020140226,현금ㆍ현물배당결정,20140226800108,500.0,0.84,55732253300.0,2013-12-31,,개최,2014-03-14,2014-02-26,-1.0,1
현대건설,720,1970-01-01 00:00:00.020130222,현금ㆍ현물배당결정,20130222800079,500.0,0.71,55732253300.0,2012-12-31,,미개최,2013-03-15,2013-02-22,-1.0,1
조광ILI,44060,1970-01-01 00:00:00.020190225,현금ㆍ현물배당결정,20190225900729,100.0,2.0,988565600.0,2018-12-31,,주주총회,2019-03-26,2019-02-25,-1.0,1
조광ILI,44060,1970-01-01 00:00:00.020180228,현금ㆍ현물배당결정,20180228900742,80.0,1.61,790852480.0,2017-12-31,,주주총회,2018-03-30,2018-02-28,-1.0,1
조광ILI,44060,1970-01-01 00:00:00.020170223,현금ㆍ현물배당결정,20170223900577,80.0,1.2,790852480.0,2016-12-31,,주주총회,2017-03-24,2017-02-23,-1.0,1
조광ILI,44060,1970-01-01 00:00:00.020160229,현금ㆍ현물배당결정,20160229900176,80.0,1.8,663190320.0,2015-12-31,,주주총회,2016-03-29,2016-02-29,-1.0,1
조광ILI,44060,1970-01-01 00:00:00.020150226,현금ㆍ현물배당결정,20150226900147,80.0,2.76,663190320.0,2014-12-31,,주주총회,2015-03-27,2015-02-26,-1.0,1
조광ILI,44060,1970-01-01 00:00:00.020140306,현금ㆍ현물배당결정,20140306901583,80.0,3.28,658731200.0,2013-12-31,2014-04-18,주주총회,2014-03-21,2014-03-06,16177.0,0
포니링크,64800,1970-01-01 00:00:00.020230306,현금ㆍ현물배당결정,20230306900704,10.0,0.7,837471170.0,2022-12-31,,주주총회,2023-03-27,2023-03-06,-1.0,1
조광ILI,44060,1970-01-01 00:00:00.020130304,현금ㆍ현물배당결정(현금배당),20130304900266,80.0,2.77,658731200.0,2012-12-31,2013-04-19,주주총회,2013-03-22,2013-03-04,15813.0,0
포니링크,64800,1970-01-01 00:00:00.020200302,현금ㆍ현물배당결정,20200302900281,10.0,0.7,721119590.0,2019-12-31,,주주총회,2020-03-25,2020-03-02,-1.0,1
포니링크,64800,1970-01-01 00:00:00.020220311,현금ㆍ현물배당결정,20220311901365,20.0,1.2,1663562540.0,2021-12-31,2022-04-27,주주총회,2022-03-28,2022-03-11,19108.0,0
포니링크,64800,1970-01-01 00:00:00.020150212,현금ㆍ현물배당결정,20150212900159,50.0,1.2,293399300.0,2014-12-31,,주주총회,2015-03-27,2015-02-12,-1.0,1
포니링크,64800,1970-01-01 00:00:00.020140227,현금ㆍ현물배당결정,20140227900640,30.0,0.71,187650420.0,2013-12-31,,주주총회,2014-03-21,2014-02-27,-1.0,1
포니링크,64800,1970-01-01 00:00:00.020130307,현금ㆍ현물배당결정,20130307900920,30.0,0.74,187650420.0,2012-12-31,2013-04-22,주주총회,2013-03-22,2013-03-07,15816.0,0
포인트모바일,318020,1970-01-01 00:00:00.020220214,현금ㆍ현물배당결정,20220214900443,100.0,0.57,1246337200.0,2021-12-31,,주주총회,-,2022-02-14,-1.0,1
포인트모바일,318020,1970-01-01 00:00:00.020220413,[기재정정]현금ㆍ현물배당결정,20220413900168,100.0,0.57,1246337200.0,2021-12-31,2022-04-29,주주총회,-,2022-02-14,19110.0,0
하나은행,4940,1970-01-01 00:00:00.020130306,[기재정정]현금ㆍ현물배당결정,20130306800785,50.0,0.65,32245341300.0,2012-12-31,,개최,2013-03-21,2013-03-05,-1.0,1
하나은행,4940,1970-01-01 00:00:00.020130305,현금ㆍ현물배당결정,20130305800710,50.0,0.65,12897705350.0,2012-12-31,,개최,2013-03-21,2013-03-05,-1.0,1
스마트솔루션즈,136510,1970-01-01 00:00:00.020190225,현금ㆍ현물배당결정,20190225900847,20.0,0.2,108022920.0,2018-12-31,,주주총회,2019-03-25,2019-02-25,-1.0,1
스마트솔루션즈,136510,1970-01-01 00:00:00.020170227,현금ㆍ현물배당결정,20170227900133,30.0,0.3,154733340.0,2016-12-31,,이사회,-,2017-02-27,-1.0,1
스마트솔루션즈,136510,1970-01-01 00:00:00.020180226,현금ㆍ현물배당결정,20180226900288,50.0,0.4,263466000.0,2017-12-31,,주주총회,2018-03-23,2018-02-26,-1.0,1
스마트솔루션즈,136510,1970-01-01 00:00:00.020160215,현금ㆍ현물배당결정,20160215900209,20.0,0.3,95755560.0,2015-12-31,,주주총회,2016-03-11,2016-02-15,-1.0,1
스마트솔루션즈,136510,1970-01-01 00:00:00.020140303,현금ㆍ현물배당결정,20140303900490,20.0,0.4,107995720.0,2013-12-31,,주주총회,2014-03-28,2014-03-03,-1.0,1
스마트솔루션즈,136510,1970-01-01 00:00:00.020150223,현금ㆍ현물배당결정,20150223900099,20.0,0.5,101835700.0,2014-12-31,,주주총회,2015-03-27,2015-02-23,-1.0,1
대림바스,5750,1970-01-01 00:00:00.020250218,[기재정정]현금ㆍ현물배당결정              ,20250218800095,150.0,4.0,2500836000.0,2024-12-31,,개최,2025-03-28,2025-02-17,-1.0,1
대림바스,5750,1970-01-01 00:00:00.020250217,현금ㆍ현물배당결정              ,20250217801171,150.0,4.0,2500836000.0,2024-12-31,,개최,2025-03-28,2025-02-17,-1.0,1
대림바스,5750,1970-01-01 00:00:00.020240221,현금ㆍ현물배당결정              ,20240221800896,110.0,3.0,1833946400.0,2023-12-31,,개최,2024-03-29,2024-02-21,-1.0,1
대림바스,5750,1970-01-01 00:00:00.020230221,현금ㆍ현물배당결정,20230221800799,110.0,2.9,1833946400.0,2022-12-31,,개최,2023-03-31,2023-02-21,-1.0,1
대림바스,5750,1970-01-01 00:00:00.020220223,현금ㆍ현물배당결정,20220223800753,130.0,1.8,2167391200.0,2021-12-31,,개최,2022-03-25,2022-02-23,-1.0,1
대림바스,5750,1970-01-01 00:00:00.020210224,현금ㆍ현물배당결정,20210224800816,130.0,2.2,2167391200.0,2020-12-31,,개최,2021-03-26,2021-02-24,-1.0,1
대림바스,5750,1970-01-01 00:00:00.020200224,현금ㆍ현물배당결정,20200224800629,130.0,3.1,2145717340.0,2019-12-31,,개최,2020-03-27,2020-02-24,-1.0,1
대림바스,5750,1970-01-01 00:00:00.020190218,현금ㆍ현물배당결정,20190218800694,150.0,3.2,2493186000.0,2018-12-31,,개최,2019-03-22,2019-02-18,-1.0,1
대림바스,5750,1970-01-01 00:00:00.020180305,현금ㆍ현물배당결정,20180305800754,150.0,2.3,2500836000.0,2017-12-31,,개최,2018-03-23,2018-03-05,-1.0,1
대림바스,5750,1970-01-01 00:00:00.020160217,현금ㆍ현물배당결정,20160217800634,130.0,1.1,2015217360.0,2015-12-31,,개최,2016-03-18,2016-02-17,-1.0,1
대림바스,5750,1970-01-01 00:00:00.020170223,현금ㆍ현물배당결정,20170223800890,130.0,1.6,2167391200.0,2016-12-31,,개최,2017-03-24,2017-02-23,-1.0,1
대림바스,5750,1970-01-01 00:00:00.020150217,현금ㆍ현물배당결정,20150217800148,100.0,2.9,1516722400.0,2014-12-31,,개최,2015-03-20,2015-02-17,-1.0,1
삼양케이씨아이,36670,1970-01-01 00:00:00.020250210,현금ㆍ현물배당결정              ,20250210901369,250.0,3.6,2690050000.0,2024-12-31,2025-04-07,주주총회,2025-03-24,2025-02-10,20184.0,0
대림바스,5750,1970-01-01 00:00:00.020140221,현금ㆍ현물배당결정,20140221800355,67.0,2.6,1005000000.0,2013-12-31,,개최,2014-03-21,2014-02-21,-1.0,1
삼양케이씨아이,36670,1970-01-01 00:00:00.020240206,현금ㆍ현물배당결정              ,20240206900405,250.0,3.4,2690050000.0,2023-12-31,2024-04-05,주주총회,2024-03-18,2024-02-06,19817.0,0
삼양케이씨아이,36670,1970-01-01 00:00:00.020230217,현금ㆍ현물배당결정,20230217900745,250.0,2.76,2690050000.0,2022-12-31,2023-04-05,주주총회,2023-03-20,2023-02-17,19451.0,0
삼양케이씨아이,36670,1970-01-01 00:00:00.020220208,현금ㆍ현물배당결정,20220208901078,200.0,2.17,2152040000.0,2021-12-31,2022-04-06,주주총회,2022-03-21,2022-02-08,19087.0,0
삼양케이씨아이,36670,1970-01-01 00:00:00.020210205,현금ㆍ현물배당결정,20210205900960,200.0,2.02,2152040000.0,2020-12-31,2021-04-07,주주총회,2021-03-22,2021-02-05,18723.0,0
삼양케이씨아이,36670,1970-01-01 00:00:00.020200204,현금ㆍ현물배당결정,20200204900408,200.0,2.0,2152040000.0,2019-12-31,2020-04-08,주주총회,2020-03-23,2020-02-04,18359.0,0
삼양케이씨아이,36670,1970-01-01 00:00:00.020190128,현금ㆍ현물배당결정,20190128900769,180.0,2.3,1936836000.0,2018-12-31,2019-04-09,주주총회,2019-03-18,2019-01-28,17994.0,0
삼양케이씨아이,36670,1970-01-01 00:00:00.020180207,현금ㆍ현물배당결정,20180207901058,180.0,2.2,1936836000.0,2017-12-31,2018-04-10,주주총회,2018-03-19,2018-02-07,17630.0,0
삼양케이씨아이,36670,1970-01-01 00:00:00.020170102,[기재정정]현금ㆍ현물배당결정(시가배당율 확정에 따른 정정),20170102900125,180.0,2.2,1936836000.0,2016-12-31,2017-04-11,주주총회,2017-03-20,2016-12-05,17266.0,0
삼양케이씨아이,36670,1970-01-01 00:00:00.020160105,[기재정정]현금ㆍ현물배당결정,20160105900131,130.0,1.3,1434654000.0,2015-12-31,2016-04-08,주주총회,2016-03-21,2015-12-15,16898.0,0
삼양케이씨아이,36670,1970-01-01 00:00:00.020161205,현금ㆍ현물배당결정,20161205900028,180.0,2.3,1936836000.0,2016-12-31,2017-04-11,주주총회,2017-03-20,2016-12-05,17266.0,0
삼양케이씨아이,36670,1970-01-01 00:00:00.020141208,현금ㆍ현물배당결정,20141208900009,90.0,1.2,1009080000.0,2014-12-31,2015-04-09,주주총회,2015-03-23,2014-12-08,16533.0,0
삼양케이씨아이,36670,1970-01-01 00:00:00.020151215,현금ㆍ현물배당결정,20151215900111,130.0,1.4,1434654000.0,2015-12-31,2016-04-08,주주총회,2016-03-21,2015-12-15,16898.0,0
삼양케이씨아이,36670,1970-01-01 00:00:00.020141229,[기재정정]현금ㆍ현물배당결정,20141229900459,90.0,1.2,1006382250.0,2014-12-31,2015-04-09,주주총회,2015-03-23,2014-12-08,16533.0,0
삼양케이씨아이,36670,1970-01-01 00:00:00.020140123,[기재정정]현금ㆍ현물배당결정,20140123900021,75.0,0.82,840900000.0,2013-12-31,2014-04-10,주주총회,2014-03-24,2013-11-27,16169.0,0
삼양케이씨아이,36670,1970-01-01 00:00:00.020131127,현금ㆍ현물배당결정,20131127900075,75.0,1.2,840900000.0,2013-12-31,2014-04-10,이사회,2014-03-24,2013-11-27,16169.0,0
삼양케이씨아이,36670,1970-01-01 00:00:00.020130207,현금ㆍ현물배당결정,20130207900088,50.0,1.9,516850000.0,2012-12-31,2013-04-08,미개최,2013-03-25,2013-02-07,15802.0,0
오뚜기,7310,1970-01-01 00:00:00.020250228,현금ㆍ현물배당결정              ,20250228800267,9000.0,2.3,30953943000.0,2025-03-17,2025-04-14,개최,2025-03-26,2025-02-28,20191.0,0
오뚜기,7310,1970-01-01 00:00:00.020240229,현금ㆍ현물배당결정              ,20240229800488,9000.0,2.3,30953943000.0,2023-12-31,2024-04-15,개최,2024-03-26,2024-02-29,19827.0,0
오뚜기,7310,1970-01-01 00:00:00.020230307,현금ㆍ현물배당결정,20230307800528,9000.0,1.9,30953943000.0,2022-12-31,2023-04-12,개최,2023-03-29,2023-03-07,19458.0,0
오뚜기,7310,1970-01-01 00:00:00.020210222,현금ㆍ현물배당결정,20210222800438,8000.0,1.4,27205232000.0,2020-12-31,2021-04-12,개최,2021-03-26,2021-02-22,18728.0,0
오뚜기,7310,1970-01-01 00:00:00.020220221,현금ㆍ현물배당결정,20220221800574,8000.0,1.7,27205232000.0,2021-12-31,2022-04-11,개최,2022-03-25,2022-02-21,19092.0,0
오뚜기,7310,1970-01-01 00:00:00.020190226,현금ㆍ현물배당결정,20190226800481,7500.0,1.0,25442902500.0,2018-12-31,2019-04-15,개최,2019-03-22,2019-02-26,18000.0,0
오뚜기,7310,1970-01-01 00:00:00.020200228,현금ㆍ현물배당결정,20200228800553,7500.0,1.3,25442902500.0,2019-12-31,2020-04-13,개최,2020-03-27,2020-02-28,18364.0,0
오뚜기,7310,1970-01-01 00:00:00.020180220,현금ㆍ현물배당결정,20180220800344,7000.0,0.9,23572143000.0,2017-12-31,2018-04-16,개최,2018-03-23,2018-02-20,17636.0,0
오뚜기,7310,1970-01-01 00:00:00.020160224,현금ㆍ현물배당결정,20160224800295,5200.0,0.4,17559984000.0,2015-12-31,2016-04-11,개최,2016-03-18,2016-02-24,16901.0,0
오뚜기,7310,1970-01-01 00:00:00.020170224,현금ㆍ현물배당결정,20170224800544,6800.0,1.0,22898653200.0,2016-12-31,2017-04-17,개최,2017-03-24,2017-02-24,17272.0,0
오뚜기,7310,1970-01-01 00:00:00.020150303,현금ㆍ현물배당결정,20150303800312,4000.0,0.8,13507680000.0,2014-12-31,2015-04-13,개최,2015-03-20,2015-03-03,16537.0,0
오뚜기,7310,1970-01-01 00:00:00.020140212,현금ㆍ현물배당결정,20140212800417,3500.0,0.9,11819220000.0,2013-12-31,2014-04-07,개최,2014-03-14,2014-02-12,16166.0,0
오뚜기,7310,1970-01-01 00:00:00.020130214,현금ㆍ현물배당결정,20130214800206,3000.0,1.4,10130760000.0,2012-12-31,2013-04-01,개최,2013-03-08,2013-02-14,15795.0,0
뉴파워프라즈마,144960,1970-01-01 00:00:00.020250214,현금ㆍ현물배당결정              ,20250214900541,50.0,1.1,2023289150.0,2024-12-31,,주주총회,2025-03-31,2025-02-14,-1.0,1
온타이드,5320,1970-01-01 00:00:00.020201224,현금ㆍ현물배당결정,20201224800157,50.0,1.5,1930389550.0,2020-12-31,,개최,-,2020-12-24,-1.0,1
뉴파워프라즈마,144960,1970-01-01 00:00:00.020230310,현금ㆍ현물배당결정,20230310900501,50.0,1.42,2063919750.0,2022-12-31,,주주총회,2023-03-30,2023-03-10,-1.0,1
뉴파워프라즈마,144960,1970-01-01 00:00:00.020240214,현금ㆍ현물배당결정              ,20240214901409,50.0,0.96,2023289150.0,2023-12-31,,주주총회,2024-03-29,2024-02-14,-1.0,1
뉴파워프라즈마,144960,1970-01-01 00:00:00.020220406,[기재정정]현금ㆍ현물배당결정,20220406900629,50.0,0.78,2063919750.0,2021-12-31,2022-04-21,주주총회,2022-03-30,2022-03-02,19102.0,0
뉴파워프라즈마,144960,1970-01-01 00:00:00.020210216,현금ㆍ현물배당결정,20210216900318,50.0,0.8,2063919750.0,2020-12-31,,주주총회,2021-03-30,2021-02-16,-1.0,1
뉴파워프라즈마,144960,1970-01-01 00:00:00.020220302,현금ㆍ현물배당결정,20220302901000,50.0,0.78,2063919750.0,2021-12-31,,주주총회,2022-03-30,2022-03-02,-1.0,1
뉴파워프라즈마,144960,1970-01-01 00:00:00.020180219,현금ㆍ현물배당결정,20180219900710,280.0,1.0,2296178920.0,2017-12-31,,주주총회,-,2018-02-19,-1.0,1
뉴파워프라즈마,144960,1970-01-01 00:00:00.020170215,현금ㆍ현물배당결정,20170215900398,130.0,0.6,1053971360.0,2016-12-31,,주주총회,-,2017-02-15,-1.0,1
iM금융지주,139130,1970-01-01 00:00:00.020250207,[기재정정]현금ㆍ현물배당결정              ,20250207801265,500.0,5.4,83196416000.0,2025-02-28,,개최,-,2025-02-07,-1.0,1
iM금융지주,139130,1970-01-01 00:00:00.020241211,현금ㆍ현물배당결정(자회사의 주요경영사항)              ,20241211800592,1388.0,1.5,200045500000.0,2024-11-25,,미개최,-,2024-12-11,-1.0,1
iM금융지주,139130,1970-01-01 00:00:00.020240207,현금ㆍ현물배당결정              ,20240207800808,550.0,5.8,91516057600.0,2024-02-29,,개최,-,2024-02-07,-1.0,1
iM금융지주,139130,1970-01-01 00:00:00.020231221,현금ㆍ현물배당결정(자회사의 주요경영사항),20231221800368,35.0,1.5,17035908925.0,2023-11-30,,미개최,-,2023-12-20,-1.0,1
iM금융지주,139130,1970-01-01 00:00:00.020231218,현금ㆍ현물배당결정(자회사의 주요경영사항),20231218800456,1285.0,1.5,180060625000.0,2023-11-27,,미개최,-,2023-12-18,-1.0,1
iM금융지주,139130,1970-01-01 00:00:00.020230209,현금ㆍ현물배당결정,20230209800652,650.0,8.3,109944790800.0,2022-12-31,,개최,-,2023-02-09,-1.0,1
iM금융지주,139130,1970-01-01 00:00:00.020221222,현금ㆍ현물배당결정(자회사의 주요경영사항),20221222800252,35.0,1.5,17035908925.0,2022-11-30,,미개최,-,2022-12-21,-1.0,1
iM금융지주,139130,1970-01-01 00:00:00.020221220,현금ㆍ현물배당결정(자회사의 주요경영사항),20221220800114,1395.0,1.5,189894375000.0,2022-12-05,,미개최,-,2022-12-19,-1.0,1
iM금융지주,139130,1970-01-01 00:00:00.020220210,현금ㆍ현물배당결정,20220210800741,630.0,6.4,106561874160.0,2021-12-31,,개최,-,2022-02-10,-1.0,1
iM금융지주,139130,1970-01-01 00:00:00.020211221,현금ㆍ현물배당결정(자회사의 주요경영사항),20211221800542,123.0,1.5,59869051365.0,2021-11-30,,미개최,-,2021-12-21,-1.0,1
iM금융지주,139130,1970-01-01 00:00:00.020211220,현금ㆍ현물배당결정(자회사의 주요경영사항),20211220800303,808.0,1.5,109989000000.0,2021-12-06,,미개최,-,2021-12-17,-1.0,1
iM금융지주,139130,1970-01-01 00:00:00.020210208,현금ㆍ현물배당결정,20210208800891,390.0,5.4,65966874480.0,2020-12-31,,개최,-,2021-02-08,-1.0,1
iM금융지주,139130,1970-01-01 00:00:00.020201221,현금ㆍ현물배당결정(자회사의 주요경영사항),20201221800409,86.0,1.5,41859661930.0,2020-11-30,,미개최,-,2020-12-21,-1.0,1
iM금융지주,139130,1970-01-01 00:00:00.020201222,현금ㆍ현물배당결정(자회사의 주요경영사항),20201222800414,676.0,1.5,92020500000.0,2020-11-20,,미개최,-,2020-12-22,-1.0,1
iM금융지주,139130,1970-01-01 00:00:00.020200212,현금ㆍ현물배당결정,20200212801072,410.0,5.5,69349791120.0,2019-12-31,,개최,-,2020-02-12,-1.0,1
